CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,ZIP
48061010402,Texas,Cameron County,1,1,1,1,1,78550
48061010402,Texas,Cameron County,1,1,1,1,1,78552
48061010500,Texas,Cameron County,1,0,1,0,0,78550
48061010500,Texas,Cameron County,1,0,1,0,0,78552
48061010601,Texas,Cameron County,1,1,1,1,1,78550
48061010601,Texas,Cameron County,1,1,1,1,1,78553
48061010602,Texas,Cameron County,1,0,0,0,0,78550
48061010700,Texas,Cameron County,1,0,1,0,0,78550
48061010800,Texas,Cameron County,1,0,1,0,1,78550
48061010900,Texas,Cameron County,1,0,1,0,1,78550
48061010900,Texas,Cameron County,1,0,1,0,1,78551
48061011000,Texas,Cameron County,1,0,1,0,0,78550
48061011100,Texas,Cameron County,1,0,1,0,0,78550
48061011200,Texas,Cameron County,1,0,1,0,0,78550
48061011301,Texas,Cameron County,1,0,1,0,0,78550
48061011302,Texas,Cameron County,1,0,0,0,0,78550
48061011400,Texas,Cameron County,1,0,0,0,0,78550
48061011400,Texas,Cameron County,1,0,0,0,0,78586
48061011500,Texas,Cameron County,1,1,1,1,1,78586
48061011600,Texas,Cameron County,1,0,1,0,0,78586
48061011700,Texas,Cameron County,1,1,1,1,0,78550
48061011700,Texas,Cameron County,1,1,1,1,0,78586
48061011801,Texas,Cameron County,1,1,1,1,1,78550
48061011801,Texas,Cameron County,1,1,1,1,1,78552
48061011801,Texas,Cameron County,1,1,1,1,1,78586
48061011802,Texas,Cameron County,1,1,1,1,1,78552
48061011901,Texas,Cameron County,1,1,1,1,0,78559
48061011901,Texas,Cameron County,1,1,1,1,0,78593
48061011902,Texas,Cameron County,1,1,1,1,0,78552
48061011902,Texas,Cameron County,1,1,1,1,0,78559
48061011902,Texas,Cameron County,1,1,1,1,0,78593
48061011903,Texas,Cameron County,0,0,0,0,0,78552
48061011903,Texas,Cameron County,0,0,0,0,0,78559
48061011903,Texas,Cameron County,0,0,0,0,0,78586
48061011903,Texas,Cameron County,0,0,0,0,0,78592
48061012001,Texas,Cameron County,1,1,1,1,0,78552
48061012002,Texas,Cameron County,1,1,1,1,0,78552
48061012002,Texas,Cameron County,1,1,1,1,0,78586
48061012101,Texas,Cameron County,0,0,0,0,0,78550
48061012101,Texas,Cameron County,0,0,0,0,0,78552
48061012101,Texas,Cameron County,0,0,0,0,0,78586
48061012102,Texas,Cameron County,0,0,0,0,0,78567
48061012102,Texas,Cameron County,0,0,0,0,0,78586
48061012200,Texas,Cameron County,1,1,1,1,1,78566
48061012200,Texas,Cameron County,1,1,1,1,1,78583
48061012200,Texas,Cameron County,1,1,1,1,1,78586
48061012301,Texas,Cameron County,0,0,0,0,0,78566
48061012301,Texas,Cameron County,0,0,0,0,0,78578
48061012304,Texas,Cameron County,1,0,1,0,1,78578
48061012305,Texas,Cameron County,0,0,0,0,0,78578
48061012305,Texas,Cameron County,0,0,0,0,0,78597
48061012401,Texas,Cameron County,0,0,0,0,1,78526
48061012401,Texas,Cameron County,0,0,0,0,1,78566
48061012401,Texas,Cameron County,0,0,0,0,1,78575
48061012402,Texas,Cameron County,1,1,1,1,0,78566
48061012504,Texas,Cameron County,1,1,1,1,0,78520
48061012505,Texas,Cameron County,1,1,1,1,0,78520
48061012505,Texas,Cameron County,1,1,1,1,0,78586
48061012506,Texas,Cameron County,1,0,0,0,0,78520
48061012506,Texas,Cameron County,1,0,0,0,0,78575
48061012506,Texas,Cameron County,1,0,0,0,0,78586
48061012507,Texas,Cameron County,1,1,1,1,0,78520
48061012507,Texas,Cameron County,1,1,1,1,0,78575
48061012508,Texas,Cameron County,0,0,0,0,0,78520
48061012508,Texas,Cameron County,0,0,0,0,0,78586
48061012607,Texas,Cameron County,1,1,1,1,0,78521
48061012607,Texas,Cameron County,1,1,1,1,0,78526
48061012608,Texas,Cameron County,1,1,1,1,1,78521
48061012608,Texas,Cameron County,1,1,1,1,1,78526
48061012609,Texas,Cameron County,1,1,1,1,0,78526
48061012612,Texas,Cameron County,1,0,0,0,0,78526
48061012613,Texas,Cameron County,1,0,0,0,0,78521
48061012613,Texas,Cameron County,1,0,0,0,0,78526
48061012700,Texas,Cameron County,1,1,1,1,0,78520
48061012700,Texas,Cameron County,1,1,1,1,0,78521
48061012700,Texas,Cameron County,1,1,1,1,0,78526
48061012800,Texas,Cameron County,0,0,0,0,1,78520
48061012900,Texas,Cameron County,1,0,1,0,1,78520
48061013002,Texas,Cameron County,1,0,1,0,0,78521
48061013002,Texas,Cameron County,1,0,1,0,0,78526
48061013003,Texas,Cameron County,1,0,1,0,0,78520
48061013003,Texas,Cameron County,1,0,1,0,0,78523
48061013004,Texas,Cameron County,1,0,1,0,0,78520
48061013004,Texas,Cameron County,1,0,1,0,0,78526
48061013102,Texas,Cameron County,1,1,1,1,0,78521
48061013104,Texas,Cameron County,1,1,1,1,0,78521
48061013106,Texas,Cameron County,1,0,1,0,1,78521
48061013203,Texas,Cameron County,1,1,1,1,0,78521
48061013204,Texas,Cameron County,1,1,1,1,0,78521
48061013205,Texas,Cameron County,1,1,1,1,0,78521
48061013206,Texas,Cameron County,1,1,1,1,0,78521
48061013207,Texas,Cameron County,1,1,1,1,0,78521
48061013303,Texas,Cameron County,1,0,1,0,0,78521
48061013305,Texas,Cameron County,1,0,1,0,0,78521
48061013306,Texas,Cameron County,1,0,1,0,0,78521
48061013307,Texas,Cameron County,1,0,1,0,0,78520
48061013307,Texas,Cameron County,1,0,1,0,0,78521
48061013308,Texas,Cameron County,1,1,1,1,0,78521
48061013309,Texas,Cameron County,1,1,1,1,0,78521
48061013401,Texas,Cameron County,1,0,0,0,0,78521
48061013402,Texas,Cameron County,1,0,0,0,0,78521
48061013500,Texas,Cameron County,1,0,1,0,0,78520
48061013500,Texas,Cameron County,1,0,1,0,0,78521
48061013600,Texas,Cameron County,1,0,1,0,0,78520
48061013700,Texas,Cameron County,1,0,1,0,0,78520
48061013801,Texas,Cameron County,1,0,1,0,0,78520
48061013801,Texas,Cameron County,1,0,1,0,0,78521
48061013802,Texas,Cameron County,1,0,1,0,0,78520
48061013901,Texas,Cameron County,1,0,0,0,0,78521
48061013902,Texas,Cameron County,1,0,0,0,0,78520
48061013902,Texas,Cameron County,1,0,0,0,0,78521
48061013903,Texas,Cameron County,1,0,1,0,0,78521
48061014001,Texas,Cameron County,1,0,0,0,0,78520
48061014001,Texas,Cameron County,1,0,0,0,0,78522
48061014002,Texas,Cameron County,1,0,0,0,0,78520
48061014100,Texas,Cameron County,1,1,1,1,1,78521
48061014200,Texas,Cameron County,0,0,0,0,0,78521
48061014200,Texas,Cameron County,0,0,0,0,0,78526
48061014200,Texas,Cameron County,0,0,0,0,0,78566
48061014200,Texas,Cameron County,0,0,0,0,0,78578
48061014300,Texas,Cameron County,1,0,1,0,0,78521
48061014400,Texas,Cameron County,1,0,0,0,0,78526
48061014400,Texas,Cameron County,1,0,0,0,0,78575
48061014500,Texas,Cameron County,1,1,1,1,1,78521
48061014500,Texas,Cameron County,1,1,1,1,1,78526
48061980100,Texas,Cameron County,1,0,0,0,0,78521
48063950101,Texas,Camp County,0,0,0,0,0,75644
48063950101,Texas,Camp County,0,0,0,0,0,75686
48063950102,Texas,Camp County,0,0,0,0,0,75451
48063950102,Texas,Camp County,0,0,0,0,0,75494
48063950102,Texas,Camp County,0,0,0,0,0,75686
48063950200,Texas,Camp County,1,1,1,1,1,75686
48065950100,Texas,Carson County,0,0,0,0,0,79039
48065950100,Texas,Carson County,0,0,0,0,0,79065
48065950100,Texas,Carson County,0,0,0,0,0,79068
48065950100,Texas,Carson County,0,0,0,0,0,79080
48065950100,Texas,Carson County,0,0,0,0,0,79097
48065950200,Texas,Carson County,0,0,0,0,0,79036
48065950200,Texas,Carson County,0,0,0,0,0,79068
48065950200,Texas,Carson County,0,0,0,0,0,79108
48067950100,Texas,Cass County,0,0,0,0,0,75501
48067950100,Texas,Cass County,0,0,0,0,0,75551
48067950100,Texas,Cass County,0,0,0,0,0,75556
48067950100,Texas,Cass County,0,0,0,0,0,75572
48067950200,Texas,Cass County,0,1,1,0,0,75551
48067950200,Texas,Cass County,0,1,1,0,0,75560
48067950200,Texas,Cass County,0,1,1,0,0,75563
48067950200,Texas,Cass County,0,1,1,0,0,75566
48067950200,Texas,Cass County,0,1,1,0,0,75568
48067950200,Texas,Cass County,0,1,1,0,0,75656
48067950300,Texas,Cass County,1,1,1,1,0,75551
48067950300,Texas,Cass County,1,1,1,1,0,75572
48067950400,Texas,Cass County,1,1,1,1,1,75551
48067950400,Texas,Cass County,1,1,1,1,1,75572
48067950500,Texas,Cass County,0,0,0,0,0,75551
48067950500,Texas,Cass County,0,0,0,0,0,75555
48067950500,Texas,Cass County,0,0,0,0,0,75563
48067950500,Texas,Cass County,0,0,0,0,0,75565
48067950600,Texas,Cass County,0,0,0,0,1,75551
48067950600,Texas,Cass County,0,0,0,0,1,75555
48067950600,Texas,Cass County,0,0,0,0,1,75560
48067950600,Texas,Cass County,0,0,0,0,1,75562
48067950600,Texas,Cass County,0,0,0,0,1,75563
48067950600,Texas,Cass County,0,0,0,0,1,75630
48067950600,Texas,Cass County,0,0,0,0,1,75656
48067950600,Texas,Cass County,0,0,0,0,1,75657
48067950700,Texas,Cass County,0,0,0,0,1,75568
48067950700,Texas,Cass County,0,0,0,0,1,75630
48067950700,Texas,Cass County,0,0,0,0,1,75638
48067950700,Texas,Cass County,0,0,0,0,1,75656
48067950700,Texas,Cass County,0,0,0,0,1,75657
48069950100,Texas,Castro County,0,0,0,0,0,79027
48069950100,Texas,Castro County,0,0,0,0,0,79035
48069950100,Texas,Castro County,0,0,0,0,0,79042
48069950100,Texas,Castro County,0,0,0,0,0,79045
48069950100,Texas,Castro County,0,0,0,0,0,79063
48069950100,Texas,Castro County,0,0,0,0,0,79085
48069950200,Texas,Castro County,1,0,1,0,0,79027
48069950200,Texas,Castro County,1,0,1,0,0,79045
48069950300,Texas,Castro County,0,0,0,0,0,79027
48069950300,Texas,Castro County,0,0,0,0,0,79031
48069950300,Texas,Castro County,0,0,0,0,0,79043
48069950300,Texas,Castro County,0,0,0,0,0,79052
48069950300,Texas,Castro County,0,0,0,0,0,79063
48069950300,Texas,Castro County,0,0,0,0,0,79088
48069950300,Texas,Castro County,0,0,0,0,0,79347
48071710100,Texas,Chambers County,0,0,0,0,0,77521
48071710100,Texas,Chambers County,0,0,0,0,0,77523
48071710100,Texas,Chambers County,0,0,0,0,0,77535
48071710100,Texas,Chambers County,0,0,0,0,0,77580
48071710200,Texas,Chambers County,0,0,0,0,0,77521
48071710200,Texas,Chambers County,0,0,0,0,0,77523
48071710300,Texas,Chambers County,0,0,0,0,0,77514
48071710300,Texas,Chambers County,0,0,0,0,0,77523
48071710300,Texas,Chambers County,0,0,0,0,0,77560
48071710300,Texas,Chambers County,0,0,0,0,0,77575
48071710300,Texas,Chambers County,0,0,0,0,0,77597
48071710401,Texas,Chambers County,1,0,0,0,0,77661
48071710401,Texas,Chambers County,1,0,0,0,0,77665
48071710500,Texas,Chambers County,0,0,0,0,0,77514
48071710500,Texas,Chambers County,0,0,0,0,0,77523
48071710500,Texas,Chambers County,0,0,0,0,0,77665
48073950100,Texas,Cherokee County,0,1,1,0,1,75766
48073950100,Texas,Cherokee County,0,1,1,0,1,75780
48073950100,Texas,Cherokee County,0,1,1,0,1,75784
48073950100,Texas,Cherokee County,0,1,1,0,1,75785
48073950100,Texas,Cherokee County,0,1,1,0,1,75789
48073950200,Texas,Cherokee County,0,0,0,0,0,75757
48073950200,Texas,Cherokee County,0,0,0,0,0,75766
48073950200,Texas,Cherokee County,0,0,0,0,0,75789
48073950300,Texas,Cherokee County,1,0,0,0,0,75757
48073950300,Texas,Cherokee County,1,0,0,0,0,75759
48073950300,Texas,Cherokee County,1,0,0,0,0,75766
48073950300,Texas,Cherokee County,1,0,0,0,0,75785
48073950400,Texas,Cherokee County,0,0,0,0,0,75766
48073950500,Texas,Cherokee County,1,1,1,1,0,75757
48073950500,Texas,Cherokee County,1,1,1,1,0,75766
48073950600,Texas,Cherokee County,1,0,0,0,0,75766
48073950700,Texas,Cherokee County,1,1,1,1,0,75766
48073950801,Texas,Cherokee County,0,0,0,0,0,75772
48073950801,Texas,Cherokee County,0,0,0,0,0,75785
48073950801,Texas,Cherokee County,0,0,0,0,0,75925
48073950802,Texas,Cherokee County,0,0,0,0,0,75764
48073950802,Texas,Cherokee County,0,0,0,0,0,75766
48073950802,Texas,Cherokee County,0,0,0,0,0,75785
48073950900,Texas,Cherokee County,1,0,0,0,0,75785
48073951000,Texas,Cherokee County,0,0,0,0,0,75785
48073951000,Texas,Cherokee County,0,0,0,0,0,75925
48073951100,Texas,Cherokee County,0,1,1,0,0,75925
48073951100,Texas,Cherokee County,0,1,1,0,0,75969
48073951100,Texas,Cherokee County,0,1,1,0,0,75976
48075950100,Texas,Childress County,0,0,0,0,0,79095
48075950100,Texas,Childress County,0,0,0,0,0,79201
48075950100,Texas,Childress County,0,0,0,0,0,79230
48075950100,Texas,Childress County,0,0,0,0,0,79245
48075950100,Texas,Childress County,0,0,0,0,0,79259
48075950200,Texas,Childress County,1,1,1,1,1,79201
48077030200,Texas,Clay County,1,0,0,0,0,76365
48077030301,Texas,Clay County,0,0,0,0,0,76261
48077030301,Texas,Clay County,0,0,0,0,0,76305
48077030301,Texas,Clay County,0,0,0,0,0,76310
48077030301,Texas,Clay County,0,0,0,0,0,76357
48077030301,Texas,Clay County,0,0,0,0,0,76365
48077030301,Texas,Clay County,0,0,0,0,0,76377
48077030302,Texas,Clay County,0,0,0,0,0,76228
48077030302,Texas,Clay County,0,0,0,0,0,76230
48077030302,Texas,Clay County,0,0,0,0,0,76261
48077030302,Texas,Clay County,0,0,0,0,0,76310
48077030302,Texas,Clay County,0,0,0,0,0,76352
48077030302,Texas,Clay County,0,0,0,0,0,76365
48077030302,Texas,Clay County,0,0,0,0,0,76379
48077030302,Texas,Clay County,0,0,0,0,0,76389
48079950100,Texas,Cochran County,0,1,1,0,0,79314
48079950100,Texas,Cochran County,0,1,1,0,0,79336
48079950100,Texas,Cochran County,0,1,1,0,0,79346
48079950100,Texas,Cochran County,0,1,1,0,0,79379
48081950100,Texas,Coke County,0,1,1,1,1,76861
48081950100,Texas,Coke County,0,1,1,1,1,76905
48081950100,Texas,Coke County,0,1,1,1,1,76933
48081950100,Texas,Coke County,0,1,1,1,1,76945
48081950100,Texas,Coke County,0,1,1,1,1,76953
48081950100,Texas,Coke County,0,1,1,1,1,79506
48081950200,Texas,Coke County,0,0,0,0,0,76933
48081950200,Texas,Coke County,0,0,0,0,0,76945
48081950200,Texas,Coke County,0,0,0,0,0,76949
48083950300,Texas,Coleman County,1,1,1,1,0,76834
48083950600,Texas,Coleman County,0,0,0,0,0,76443
48083950600,Texas,Coleman County,0,0,0,0,0,76828
48083950600,Texas,Coleman County,0,0,0,0,0,76834
48083950600,Texas,Coleman County,0,0,0,0,0,76878
48083950600,Texas,Coleman County,0,0,0,0,0,79510
48083950600,Texas,Coleman County,0,0,0,0,0,79519
48083950600,Texas,Coleman County,0,0,0,0,0,79538
48083950700,Texas,Coleman County,0,1,1,0,0,76823
48083950700,Texas,Coleman County,0,1,1,0,0,76834
48083950700,Texas,Coleman County,0,1,1,0,0,76845
48083950700,Texas,Coleman County,0,1,1,0,0,76873
48083950700,Texas,Coleman County,0,1,1,0,0,76878
48083950700,Texas,Coleman County,0,1,1,0,0,76882
48083950700,Texas,Coleman County,0,1,1,0,0,76884
48083950700,Texas,Coleman County,0,1,1,0,0,76888
48085030100,Texas,Collin County,0,0,0,0,0,75407
48085030100,Texas,Collin County,0,0,0,0,0,75409
48085030100,Texas,Collin County,0,0,0,0,0,75424
48085030100,Texas,Collin County,0,0,0,0,0,75442
48085030100,Texas,Collin County,0,0,0,0,0,75452
48085030100,Texas,Collin County,0,0,0,0,0,75485
48085030100,Texas,Collin County,0,0,0,0,0,75491
48085030100,Texas,Collin County,0,0,0,0,0,75495
48085030201,Texas,Collin County,0,0,0,0,0,75071
48085030201,Texas,Collin County,0,0,0,0,0,75409
48085030201,Texas,Collin County,0,0,0,0,0,75424
48085030201,Texas,Collin County,0,0,0,0,0,75454
48085030202,Texas,Collin County,0,0,0,0,0,75009
48085030202,Texas,Collin County,0,0,0,0,0,75071
48085030202,Texas,Collin County,0,0,0,0,0,75097
48085030202,Texas,Collin County,0,0,0,0,0,75409
48085030202,Texas,Collin County,0,0,0,0,0,75454
48085030202,Texas,Collin County,0,0,0,0,0,75495
48085030203,Texas,Collin County,0,0,0,0,0,75409
48085030203,Texas,Collin County,0,0,0,0,0,75454
48085030203,Texas,Collin County,0,0,0,0,0,75495
48085030301,Texas,Collin County,1,0,0,0,0,75071
48085030301,Texas,Collin County,1,0,0,0,0,75078
48085030302,Texas,Collin County,1,0,0,0,0,75071
48085030302,Texas,Collin County,1,0,0,0,0,75078
48085030303,Texas,Collin County,1,0,0,0,0,75009
48085030303,Texas,Collin County,1,0,0,0,0,75033
48085030303,Texas,Collin County,1,0,0,0,0,75078
48085030304,Texas,Collin County,1,0,0,0,0,75009
48085030304,Texas,Collin County,1,0,0,0,0,75078
48085030305,Texas,Collin County,0,0,0,0,0,75009
48085030305,Texas,Collin County,0,0,0,0,0,75058
48085030305,Texas,Collin County,0,0,0,0,0,75071
48085030305,Texas,Collin County,0,0,0,0,0,75078
48085030403,Texas,Collin County,1,0,0,0,0,75033
48085030404,Texas,Collin County,1,0,0,0,0,75034
48085030404,Texas,Collin County,1,0,0,0,0,75035
48085030405,Texas,Collin County,1,0,0,0,0,75034
48085030405,Texas,Collin County,1,0,0,0,0,75035
48085030406,Texas,Collin County,1,0,0,0,0,75034
48085030407,Texas,Collin County,1,0,0,0,0,75034
48085030408,Texas,Collin County,1,0,0,0,0,75033
48085030408,Texas,Collin County,1,0,0,0,0,75034
48085030504,Texas,Collin County,1,0,0,0,0,75024
48085030504,Texas,Collin County,1,0,0,0,0,75034
48085030505,Texas,Collin County,1,0,0,0,0,75034
48085030506,Texas,Collin County,1,0,0,0,0,75034
48085030506,Texas,Collin County,1,0,0,0,0,75035
48085030507,Texas,Collin County,1,0,0,0,0,75035
48085030508,Texas,Collin County,1,0,0,0,0,75035
48085030509,Texas,Collin County,1,0,0,0,0,75035
48085030510,Texas,Collin County,1,0,0,0,0,75035
48085030511,Texas,Collin County,1,0,0,0,0,75035
48085030512,Texas,Collin County,1,0,0,0,0,75035
48085030513,Texas,Collin County,1,0,0,0,0,75070
48085030514,Texas,Collin County,1,0,0,0,0,75070
48085030515,Texas,Collin County,1,0,0,0,0,75070
48085030516,Texas,Collin County,1,0,0,0,0,75070
48085030517,Texas,Collin County,1,0,0,0,0,75070
48085030517,Texas,Collin County,1,0,0,0,0,75072
48085030518,Texas,Collin County,0,0,0,0,0,75033
48085030518,Texas,Collin County,0,0,0,0,0,75035
48085030518,Texas,Collin County,0,0,0,0,0,75070
48085030518,Texas,Collin County,0,0,0,0,0,75072
48085030519,Texas,Collin County,0,0,0,0,0,75033
48085030519,Texas,Collin County,0,0,0,0,0,75035
48085030519,Texas,Collin County,0,0,0,0,0,75078
48085030520,Texas,Collin County,1,0,0,0,0,75033
48085030520,Texas,Collin County,1,0,0,0,0,75035
48085030521,Texas,Collin County,1,0,0,0,0,75035
48085030522,Texas,Collin County,1,0,0,0,0,75035
48085030522,Texas,Collin County,1,0,0,0,0,75072
48085030523,Texas,Collin County,1,0,0,0,0,75035
48085030523,Texas,Collin County,1,0,0,0,0,75071
48085030523,Texas,Collin County,1,0,0,0,0,75072
48085030524,Texas,Collin County,1,0,0,0,0,75071
48085030524,Texas,Collin County,1,0,0,0,0,75078
48085030525,Texas,Collin County,1,0,0,0,0,75071
48085030525,Texas,Collin County,1,0,0,0,0,75072
48085030526,Texas,Collin County,1,0,0,0,0,75071
48085030527,Texas,Collin County,1,0,0,0,0,75071
48085030528,Texas,Collin County,1,0,0,0,0,75070
48085030528,Texas,Collin County,1,0,0,0,0,75071
48085030528,Texas,Collin County,1,0,0,0,0,75072
48085030529,Texas,Collin County,1,0,0,0,0,75070
48085030529,Texas,Collin County,1,0,0,0,0,75072
48085030530,Texas,Collin County,1,0,0,0,0,75070
48085030530,Texas,Collin County,1,0,0,0,0,75071
48085030530,Texas,Collin County,1,0,0,0,0,75072
48085030531,Texas,Collin County,1,0,0,0,0,75070
48085030531,Texas,Collin County,1,0,0,0,0,75071
48085030531,Texas,Collin County,1,0,0,0,0,75072
48085030601,Texas,Collin County,1,0,0,0,0,75070
48085030601,Texas,Collin County,1,0,0,0,0,75071
48085030601,Texas,Collin County,1,0,0,0,0,75072
48085030603,Texas,Collin County,1,0,0,0,0,75070
48085030603,Texas,Collin County,1,0,0,0,0,75071
48085030603,Texas,Collin County,1,0,0,0,0,75072
48085030604,Texas,Collin County,1,0,0,0,0,75071
48085030605,Texas,Collin County,1,0,0,0,0,75070
48085030605,Texas,Collin County,1,0,0,0,0,75071
48085030701,Texas,Collin County,1,0,0,0,0,75069
48085030701,Texas,Collin County,1,0,0,0,0,75070
48085030701,Texas,Collin County,1,0,0,0,0,75071
48085030702,Texas,Collin County,1,0,1,0,0,75069
48085030702,Texas,Collin County,1,0,1,0,0,75070
48085030801,Texas,Collin County,1,0,1,0,0,75069
48085030801,Texas,Collin County,1,0,1,0,0,75070
48085030802,Texas,Collin County,1,1,1,1,0,75069
48085030802,Texas,Collin County,1,1,1,1,0,75070
48085030900,Texas,Collin County,1,1,1,1,1,75069
48085030900,Texas,Collin County,1,1,1,1,1,75071
48085031001,Texas,Collin County,0,0,0,0,0,75069
48085031001,Texas,Collin County,0,0,0,0,0,75407
48085031003,Texas,Collin County,0,0,0,0,0,75069
48085031003,Texas,Collin County,0,0,0,0,0,75071
48085031003,Texas,Collin County,0,0,0,0,0,75407
48085031004,Texas,Collin County,0,0,0,0,0,75071
48085031004,Texas,Collin County,0,0,0,0,0,75407
48085031100,Texas,Collin County,0,0,0,0,0,75121
48085031100,Texas,Collin County,0,0,0,0,0,75173
48085031100,Texas,Collin County,0,0,0,0,0,75407
48085031100,Texas,Collin County,0,0,0,0,0,75442
48085031201,Texas,Collin County,0,0,0,0,0,75164
48085031201,Texas,Collin County,0,0,0,0,0,75166
48085031201,Texas,Collin County,0,0,0,0,0,75173
48085031201,Texas,Collin County,0,0,0,0,0,75189
48085031201,Texas,Collin County,0,0,0,0,0,75442
48085031202,Texas,Collin County,0,0,0,0,0,75087
48085031202,Texas,Collin County,0,0,0,0,0,75166
48085031202,Texas,Collin County,0,0,0,0,0,75173
48085031202,Texas,Collin County,0,0,0,0,0,75189
48085031308,Texas,Collin County,1,0,0,0,0,75098
48085031309,Texas,Collin County,1,0,0,0,0,75098
48085031310,Texas,Collin County,1,0,0,0,0,75098
48085031311,Texas,Collin County,1,0,0,0,0,75048
48085031311,Texas,Collin County,1,0,0,0,0,75098
48085031312,Texas,Collin County,1,0,0,0,0,75002
48085031312,Texas,Collin County,1,0,0,0,0,75074
48085031312,Texas,Collin County,1,0,0,0,0,75094
48085031313,Texas,Collin County,1,0,0,0,0,75002
48085031313,Texas,Collin County,1,0,0,0,0,75094
48085031314,Texas,Collin County,1,0,0,0,0,75002
48085031314,Texas,Collin County,1,0,0,0,0,75098
48085031315,Texas,Collin County,1,0,0,0,0,75002
48085031315,Texas,Collin County,1,0,0,0,0,75094
48085031315,Texas,Collin County,1,0,0,0,0,75098
48085031316,Texas,Collin County,1,0,0,0,0,75044
48085031316,Texas,Collin County,1,0,0,0,0,75082
48085031316,Texas,Collin County,1,0,0,0,0,75094
48085031317,Texas,Collin County,1,0,0,0,0,75048
48085031317,Texas,Collin County,1,0,0,0,0,75094
48085031317,Texas,Collin County,1,0,0,0,0,75098
48085031405,Texas,Collin County,1,0,0,0,0,75002
48085031405,Texas,Collin County,1,0,0,0,0,75013
48085031405,Texas,Collin County,1,0,0,0,0,75025
